unique_id	token_id	sentence	maincorpus	subcorpus	year
1995	7	Vi har också kikat på några av de mest sevärda nyheterna som Husbil & Husvagn visar upp : Husvagn som blir husbåt Van med 500 hästkrafter Rymdskeppsliknande husvagn Husbil med öppen spis Väääldigt kort husvagn Stooor husbil med slide-outs Space-camper TH5 har 500 hästkrafter Spara / dela med dig	bloggmix	BLOGGMIX1999	1999
1996	10	Enligt färskt statistik från i somras skulle det , enligt dem , finnas 19 000 privatägda husbilar i Sverige .	bloggmix	BLOGGMIX1999	1999
1997	3	Vi tycker att de gör fantastiskt vitt vin – torrt och friskt – som nästan påminner om källvatten .	bloggmix	BLOGGMIX1999	1999
1998	17	Först och främst måste man acceptera att många husbilsägare inte har lust att betala för service som de inte behöver .	bloggmix	BLOGGMIX1999	1999
1999	6	Man kan enkelt och bekvämt utforska de olika öarna då det går flera båtturer dem emellan , vilket underlättar för att komma underfund med vilken som blir ens personliga favoritön .	bloggmix	BLOGGMIX1999	1999
2000	14	Man kan enkelt och bekvämt utforska de olika öarna då det går flera båtturer dem emellan , vilket underlättar för att komma underfund med vilken som blir ens personliga favoritön .	bloggmix	BLOGGMIX1999	1999
2001	2	Där finns de flesta tidningar , och det är enkelt att köpa och ge bort som julklapp .	bloggmix	BLOGGMIX1999	1999
2002	5	I morse startade Peter och de två norskorna med ett uppfriskande morgondopp i den ( minst sagt ) kyliga poolen .	bloggmix	BLOGGMIX1999	1999
2003	6	Man måste ju ta hand om dem : hålla ordning på dem , damma dem och betala månadshyra för ytan där de ska förvaras .	bloggmix	BLOGGMIX1999	1999
2004	11	Man måste ju ta hand om dem : hålla ordning på dem , damma dem och betala månadshyra för ytan där de ska förvaras .	bloggmix	BLOGGMIX1999	1999
2005	14	Man måste ju ta hand om dem : hålla ordning på dem , damma dem och betala månadshyra för ytan där de ska förvaras .	bloggmix	BLOGGMIX1999	1999
2006	21	Man måste ju ta hand om dem : hålla ordning på dem , damma dem och betala månadshyra för ytan där de ska förvaras .	bloggmix	BLOGGMIX1999	1999
2007	12	Helst ska det vara Skåne och vanlig inlagd sill , men båda de produkterna var slut när vi handlade i torsdags … så det fick bli OP Andersson och löksill .	bloggmix	BLOGGMIX1999	1999
2008	0	De två första programmen , som handlar om Gotland och Lofoten , finns redan tillgängliga och du kan se dem här .	bloggmix	BLOGGMIX1999	1999
2009	19	De två första programmen , som handlar om Gotland och Lofoten , finns redan tillgängliga och du kan se dem här .	bloggmix	BLOGGMIX1999	1999
2010	0	De startade för 2,5 år sedan och har bland annat varit i Australien , Nya Zeeland och i Söderhavet .	bloggmix	BLOGGMIX1999	1999
2011	0	De hjälpte till med bra idéer , som att sätta in knappar för en snyggare design , och gjorde ett väldigt proffsigt jobb .	bloggmix	BLOGGMIX1999	1999
2012	6	Om det inte är något av de länder vi har föreslagit – berätta gärna vilket !	bloggmix	BLOGGMIX1999	1999
2013	1	Följ dem du också , om du är nyfiken på vad som händer under en bloggresa till Finland !	bloggmix	BLOGGMIX1999	1999
2014	13	Fast om man reser oftare kanske man å andra sidan måste skärpa till de där vanorna … haha .	bloggmix	BLOGGMIX1999	1999
2015	6	Det antika matbordet har vi lovat dem sedan tidigare , men nu ville vi fråga om en del mindre grejor : skohyllor , lampor , speglar , gardiner , en gästsäng … Det är ett ungt par som bor i en liten etta nu , så de var väldigt glada både för flytten och alla grejor vi lämnade .	bloggmix	BLOGGMIX1999	1999
2016	46	Det antika matbordet har vi lovat dem sedan tidigare , men nu ville vi fråga om en del mindre grejor : skohyllor , lampor , speglar , gardiner , en gästsäng … Det är ett ungt par som bor i en liten etta nu , så de var väldigt glada både för flytten och alla grejor vi lämnade .	bloggmix	BLOGGMIX1999	1999
2017	3	Men , som de skriver , deras resa har ingenting med tur att göra , utan är resultatet av ett decenniums målmedvetna förberedelser .	bloggmix	BLOGGMIX1999	1999
2018	3	Boken bygger på de händelser som utspelades i den brittiska kolonin Pitcairn Islands , där ett antal män ur öns befolkning 2004 fälldes för sexuella övergrepp .	bloggmix	BLOGGMIX1999	1999
2019	32	Man vill ju ha nåt stort om man ska bo där året runt , men det går ju bra om man säljer lägenheten … Paret på Husbilsklubben hade skaffat en Concorde ( de är inte små ! ! ) .	bloggmix	BLOGGMIX1999	1999
2020	20	Passen är tuffa och intensiva , och vi klarar fortfarande inte att hänga med på allt i det tempo som de kör … Programmet heter Tapout XT och man kan bland annat beställa det från Tvins .	bloggmix	BLOGGMIX1999	1999
2021	6	” Det går att bygga in de flesta tekniska finesser som man har i villan eller lägenheten ” , säger Tomas Haglund , ordförande i HRF .	bloggmix	BLOGGMIX1999	1999
2022	8	Fruar och barn bor periodvis på fängelset liksom de rika knarkkungarnas tjänstefolk .	bloggmix	BLOGGMIX1999	1999
2023	0	De nya är dessutom tjockare och mer effektiva .	bloggmix	BLOGGMIX1999	1999
2024	4	Ingen har väl glömt de hemska rapporterna om tyfonen på Filippinerna i höstas .	bloggmix	BLOGGMIX1999	1999
2025	3	Jag har använt dem i några dagar nu , och är verkligen supernöjd !	bloggmix	BLOGGMIX1999	1999
2026	12	Hittills har vi ( eller någon av oss ) besök 15 av dem : Sahara ( Afrika ) Konungarnas dal ( Egypten ) Kinesiska muren ( Kina ) Karstbergen vid Guilin ( Kina ) Ha Long-bukten ( Vietnam ) Tiananmen ( Kina ) Den förbjudna staden ( Kina ) Xian ( Kina ) Eiffeltornet ( Frankrike ) Kreml och Röda torget ( Ryssland ) Öresundsbron ( Sverige-Danmark ) Stonehenge ( Storbritannien ) Nationalparken Thingvellir ( Island ) Venedig ( Italien ) Tongaroro nationalpark ( Nya Zeeland ) Nu har vi 85 underverk kvar att bli inspirerade av … Några av de platser som skulle vara spännande att besöka : Victoriafallen ( Zambia ) Bagan ( Burma ) Angkor ( Kambodja ) Itsukushimas helgedom ( Japan ) Kappadokien ( Turkiet ) Petra ( Jordanien ) Potalapalatset ( Kina / Tibet ) Taj Mahal ( Indien ) Akropolis i Athen ( Grekland ) Colosseum i Rom ( Italien ) Peterskyrkan ( Italien ) La Sagrada Familia ( Spanien ) Machu Picchu ( Peru ) Teotihuacán ( Mexiko ) Tikal ( Guatemala ) Har någon av er varit på något av dessa ställen ?	bloggmix	BLOGGMIX1999	1999
2027	100	Hittills har vi ( eller någon av oss ) besök 15 av dem : Sahara ( Afrika ) Konungarnas dal ( Egypten ) Kinesiska muren ( Kina ) Karstbergen vid Guilin ( Kina ) Ha Long-bukten ( Vietnam ) Tiananmen ( Kina ) Den förbjudna staden ( Kina ) Xian ( Kina ) Eiffeltornet ( Frankrike ) Kreml och Röda torget ( Ryssland ) Öresundsbron ( Sverige-Danmark ) Stonehenge ( Storbritannien ) Nationalparken Thingvellir ( Island ) Venedig ( Italien ) Tongaroro nationalpark ( Nya Zeeland ) Nu har vi 85 underverk kvar att bli inspirerade av … Några av de platser som skulle vara spännande att besöka : Victoriafallen ( Zambia ) Bagan ( Burma ) Angkor ( Kambodja ) Itsukushimas helgedom ( Japan ) Kappadokien ( Turkiet ) Petra ( Jordanien ) Potalapalatset ( Kina / Tibet ) Taj Mahal ( Indien ) Akropolis i Athen ( Grekland ) Colosseum i Rom ( Italien ) Peterskyrkan ( Italien ) La Sagrada Familia ( Spanien ) Machu Picchu ( Peru ) Teotihuacán ( Mexiko ) Tikal ( Guatemala ) Har någon av er varit på något av dessa ställen ?	bloggmix	BLOGGMIX1999	1999
2028	8	Antalet husbilar som nyregistreras varje år har tredubblats de senaste tio åren .	bloggmix	BLOGGMIX1999	1999
2029	7	Berätta gärna om ni har erfarenhet av de här tjänsterna !	bloggmix	BLOGGMIX1999	1999
2030	25	Ibland kan vi tycka att människor i lite för stor utsträckning har en tendens att luta sig tillbaka och vänta på att livet ska överraska dem – och sedan bli besvikna om så inte är fallet .	bloggmix	BLOGGMIX1999	1999
2031	8	Morelo kom till när Concorde köptes upp och de tidigare ägarna fick sluta sina jobb och starta nytt .	bloggmix	BLOGGMIX1999	1999
2032	0	De städer som kräver miljödekal är följande : Augsburg , Berlin , Bochum , Bremen , Dortmund , Düsseldorf , Essen , Frankfurt / Main , Hannover , Heidelberg , Heilbronn , Herrenberg , Ilsfeld , Karlsruhe , Köln , Leonberg , Ludwigsburg , Mannheim , Mühlacker , München , Nürnberg , Pforzheim , Regensburg , Reutlingen , Schwäbisch-Gmünd , Stuttgart , Tübingen och Ulm .	bloggmix	BLOGGMIX1999	1999
2033	2	Det är de gamla Gotlandsfärjorna som Polferries köpt upp , och de har inte lagt många kronor ( om ens några ? )	bloggmix	BLOGGMIX1999	1999
2034	11	Det är de gamla Gotlandsfärjorna som Polferries köpt upp , och de har inte lagt många kronor ( om ens några ? )	bloggmix	BLOGGMIX1999	1999
2035	6	Betygsnämnden konfererade en liten stund innan de meddelade att jag var godkänd .	bloggmix	BLOGGMIX1999	1999
2036	4	Här är några av de länder ( utan inbördes ordning ) som vi upplevt som mer eller mindre tråkiga när det kommer till mat .	bloggmix	BLOGGMIX1999	1999
2037	22	Det var intressant att prova och jämföra spanska viner , men vi tyckte inte att skillnaderna var så jättestora , och även de billigare vinerna höll måttet .	bloggmix	BLOGGMIX1999	1999
2038	3	Det händer att de försöker få vår uppmärksamhet genom att säga ” Privjet ” ( hej på ryska ) eller att de tackar med ” Spasiba ” .	bloggmix	BLOGGMIX1999	1999
2039	21	Det händer att de försöker få vår uppmärksamhet genom att säga ” Privjet ” ( hej på ryska ) eller att de tackar med ” Spasiba ” .	bloggmix	BLOGGMIX1999	1999
2040	2	/ Helena De svenska världarven på UNESCO:s lista : Drottningholms slott Birka och Hovgården Engelsbergs bruk Hällristningarna i Tanum Skogskyrkogården Hansastaden Visby Gammelstads kyrkstad Laponia Örlogsstaden Karlskrona Höga kusten och Kvarken Falun och Koppabergslagen Södra Ölands odlingslandskap Radiostationen i Grimeton Struves meridianbåge ( delvis i 9 andra länder ) Spara / dela med dig	bloggmix	BLOGGMIX1999	1999
2041	0	De här finns alla på BR Leksaker ( nej , detta är inte reklam , de finns säkert på andra ställen också ) .	bloggmix	BLOGGMIX1999	1999
2042	15	De här finns alla på BR Leksaker ( nej , detta är inte reklam , de finns säkert på andra ställen också ) .	bloggmix	BLOGGMIX1999	1999
2043	12	Dyrast att leva är det i Norge , medan Italien tar ut de saftigaste campingavgifterna .	bloggmix	BLOGGMIX1999	1999
2044	9	Och jag måste kommentera , för jag tycker att de har så rätt !	bloggmix	BLOGGMIX1999	1999
2045	7	Det som fascinerar mig är dock vad de gör med all denna yta .	bloggmix	BLOGGMIX1999	1999
2046	21	Poolen till vattenrutschbanan är en liten plastpool för små barn , äventyrsgolfen blir inte klar förrän nästa sommar och husbilsterrasserna har de inte ens börjat bygga ännu .	bloggmix	BLOGGMIX1999	1999
2047	18	Om man handlar i märkesbutikerna är det förstås dyrt här precis som överallt i världen , men i de mindre butikerna kan man göra fynd för relativt små pengar … / Helena Tröja och byxor i grått ( ca 700 kr tillsammans ) En sammetsklänning med spets ( ca 300 kr ) En italiensk skjorta med luva ( ca 800 kr ) Och så ännu en italiensk skjorta med lite blingbling ( ca 800 kr ) Spara / dela med dig	bloggmix	BLOGGMIX1999	1999
2048	2	Vi var de enda vita på bussen .	bloggmix	BLOGGMIX1999	1999
2049	7	Igår åt vi middag på en av de finare restaurangerna längs stranden .	bloggmix	BLOGGMIX1999	1999
2050	22	I och med sitt rika marinliv är det en utmärk destination för att kittla smaklökarna och avnjuta färsk fisk och skaldjur som de lokala fiskarna fångat tidigt samma morgon .	bloggmix	BLOGGMIX1999	1999
2051	36	Till awarden hör två uppgifter : Man ska tacka den personen man fått den av samt länka till den personen Man ska skicka den vidare till fem bloggar som har mindre än 200 följare och låta dem veta det genom att lämna en kommentar hos dem .	bloggmix	BLOGGMIX1999	1999
2052	45	Till awarden hör två uppgifter : Man ska tacka den personen man fått den av samt länka till den personen Man ska skicka den vidare till fem bloggar som har mindre än 200 följare och låta dem veta det genom att lämna en kommentar hos dem .	bloggmix	BLOGGMIX1999	1999
2053	6	Vi har dragit en vinnare bland de av er som har gissat riktigt nära , det vill säga på ett land som gränsar till Tjeckien ( Tyskland , Österrike , Slovakien , Polen ) .	bloggmix	BLOGGMIX1999	1999
2054	38	/ Helena Amazonas , Sydamerika Halong bay , Vietnam Iguazu falls , Argentina och Brasilien Jeju Island , Sydkorea Komodo , Indonesien Puerto Princesa Underground River , Filippinerna Table Mountain , Sydafrika Mellan sockertoppsbergen i Halong bay glider de stora träbåtarna ljudlöst Spara / dela med dig	bloggmix	BLOGGMIX1999	1999
2055	4	Vissa uppdaterar mest när de är ute och reser och då är det lite svårt att veta om bloggarna är aktiva .	bloggmix	BLOGGMIX1999	1999
2056	5	Peter skurade och sedan testade de igen .	bloggmix	BLOGGMIX1999	1999
2057	0	De har köpt en likadan solpanel som vi till sin husbil , så vi tänkte att vi kunde hjälpas åt .	bloggmix	BLOGGMIX1999	1999
2058	3	Vagabond skriver att de har slagit sina kloka huvuden ihop , tittat i kristallkulan , tytt stjärntecken , röstat och bråkat .	bloggmix	BLOGGMIX1999	1999
2059	17	För dig som inte är så hemma i husbilsvärlden så har vi gjort en liten bild över de vanligaste husbilstyperna längre ner … Månadens fråga maj Nu i maj vill vi gärna veta lite mer om er läsare – det skulle vara intressant att veta var ni bor !	bloggmix	BLOGGMIX1999	1999
2060	2	Här är de husbilsmässor vi känner till .	bloggmix	BLOGGMIX1999	1999
2061	9	Får era husdjur följa med eller lämnar ni bort dem ?	bloggmix	BLOGGMIX1999	1999
2062	20	Och så dricker vi lite vin , och så lyssnar vi på Ulf Lundell och låter havsluften strömma in genom de öppna fönstren .	bloggmix	BLOGGMIX1999	1999
2063	4	Vi har hört att de gärna lägger ormarna runt turisternas axlar så vi går inte alltför nära … Stackars små apor i koppel .	bloggmix	BLOGGMIX1999	1999
2064	4	Vi fick inspiration till dem när vi var i Malta .	bloggmix	BLOGGMIX1999	1999
2065	7	Vi har bestämt oss för att lämna de höga socklarna och stuckaturerna i taket , men se till att alla väggar blir släta .	bloggmix	BLOGGMIX1999	1999
2066	2	Dessutom har de bra mat !	bloggmix	BLOGGMIX1999	1999
2067	5	Jag har målat fodren på de små fönstren på nedre däck , på ena sidan av båten .	bloggmix	BLOGGMIX1999	1999
2068	8	Vi har tusen projekt på gång , men de får ta den tid de tar .	bloggmix	BLOGGMIX1999	1999
2069	13	Vi har tusen projekt på gång , men de får ta den tid de tar .	bloggmix	BLOGGMIX1999	1999
2070	0	De 10 översta på denna lista ser ni här : Norges fjordar Kootenay / Yohoo nationalpark , Kanada Gaspéhalvön i Quebec , Kanada Sydön , Nya Zeeland ( bilden ) Gamla Kyoto , Japan Vermont , USA Slovenien Kakadu nationalpark , Australien Granada och Alhambra , Spanien Bavarian alperna , Tyskland Har ni varit på något av ställena ?	bloggmix	BLOGGMIX1999	1999
2071	5	Scrolla gärna neråt och läs de senaste inläggen från Italien .	bloggmix	BLOGGMIX1999	1999
2072	1	Vad de skulle göra i Sverige vet vi inte , plocka bär kanske ?	bloggmix	BLOGGMIX1999	1999
2073	0	De populäraste förrådsprylarna just nu enligt Blocket är cyklar , utemöbler , gräsklippare , soffor , byråer , skrivbord , studsmattor , soffbord , sängar och lego .	bloggmix	BLOGGMIX1999	1999
